"DashDAQ Log File"

"Format:","Simple CSV 1.0.0"
"Filename:","/mmc/logs/log0001.csv"
"Started:","Thu Dec  4 18:19:20 2025"

"Signal","Driver","ID","Name","Units","Description","Color"
0,"a-GenericOBD2","a:10","Speed","kph","Vehicle Speed","#CD0000"
1,"a-GenericOBD2","a:9","RPM","RPM","Engine RPM","#CD0000"
2,"a-GenericOBD2","a:2","ECT","°C","Engine Coolant Temperature","#CD0000"
3,"a-GenericOBD2","a:12","IAT","°C","Intake Air Temperature","#CD0000"
4,"a-GenericOBD2","a:8","MAP","kpa","Intake Manifold Absolute Pressure","#CD0000"
5,"d-zt2","d:1","AFR","","Air/Fuel Ratio","#FFFFFF"

"Time","Speed","RPM","ECT","IAT","MAP","AFR",
"ms","kph","RPM","°C","°C","kpa","",
714764,61,699.000000,87,42,102.0,
714784,61,696.250000,87,42,102.0,
714804,61,696.250000,87,42,102.0,
714833,61,695.750000,87,42,102.0,
714834,61,695.750000,87,42,102.0,
714864,61,694.000000,87,42,102.0,
714884,61,694.000000,87,42,101.0,
714904,61,686.500000,87,42,102.0,
714933,61,686.500000,87,42,102.0,
714934,61,686.500000,87,42,102.0,
714954,61,679.000000,87,42,102.0,
714982,61,679.000000,87,42,102.0,
715015,61,676.250000,87,42,101.0,
715053,61,682.250000,87,42,102.0,
715094,60,682.000000,87,42,102.0,
715124,60,679.750000,87,42,102.0,
715154,60,679.750000,87,42,101.0,
715173,60,679.750000,87,42,102.0,
715174,60,679.000000,87,42,102.0,
715204,60,679.000000,87,42,101.0,
715234,60,682.500000,87,42,101.0,
715254,60,680.500000,87,42,101.0,
715273,60,680.500000,87,42,101.0,
715274,60,680.500000,87,42,101.0,
715304,60,675.250000,87,42,102.0,
715334,60,675.250000,87,42,101.0,
715353,60,675.250000,87,42,101.0,
715354,60,671.750000,87,42,101.0,
715373,60,671.750000,87,42,101.0,
715374,60,671.750000,87,42,101.0,
715404,60,674.750000,87,42,101.0,
715434,60,673.000000,87,42,101.0,
715454,59,673.000000,87,42,101.0,
715475,59,669.500000,87,42,101.0,
715504,59,669.500000,87,42,101.0,
715524,59,667.500000,87,42,101.0,
715543,59,667.500000,87,42,101.0,
715574,59,670.000000,87,42,101.0,
715604,59,670.000000,87,42,101.0,
715624,59,666.000000,87,42,101.0,
715661,59,666.000000,87,42,101.0,
715685,59,661.000000,87,42,101.0,
715722,59,657.500000,87,42,101.0,
715761,59,658.250000,87,42,101.0,
715791,58,658.250000,87,42,101.0,
715820,58,658.250000,87,42,101.0,
715821,58,654.500000,87,42,101.0,
715843,58,654.500000,87,42,101.0,
715844,58,650.250000,87,42,101.0,
715873,58,650.250000,87,42,101.0,
715874,58,650.250000,87,42,101.0,
715904,58,647.000000,87,42,101.0,
715924,58,647.000000,87,42,101.0,
715944,58,650.250000,87,42,101.0,
715974,58,650.250000,87,42,101.0,
716004,58,649.500000,87,42,101.0,
716033,58,645.500000,87,42,101.0,
716064,58,645.500000,87,42,101.0,
716094,58,644.250000,87,42,101.0,
716124,58,651.000000,87,42,101.0,
716164,57,651.000000,87,42,101.0,
716194,57,650.750000,87,42,101.0,
716232,57,646.500000,87,42,101.0,
716261,57,643.250000,87,42,101.0,
716291,57,643.250000,87,42,101.0,
716313,57,643.250000,87,42,101.0,
716314,57,647.750000,87,42,101.0,
716344,57,647.750000,87,42,101.0,
716373,57,647.750000,87,42,101.0,
716374,57,648.000000,87,42,101.0,
716404,56,645.250000,87,42,101.0,
716434,56,645.250000,87,42,101.0,
716464,56,643.250000,87,42,101.0,
716492,56,648.500000,87,42,101.0,
716514,56,648.500000,87,42,101.0,
716543,56,648.500000,87,42,101.0,
716544,56,649.750000,87,42,101.0,
716564,56,649.750000,87,42,101.0,
716584,56,646.750000,87,42,101.0,
716614,56,646.750000,87,42,101.0,
716643,56,644.250000,87,42,101.0,
716674,56,644.250000,87,42,101.0,
716704,56,648.500000,87,42,101.0,
716734,55,647.500000,87,42,101.0,
716774,55,647.500000,87,42,101.0,
716804,55,644.750000,87,42,101.0,
716834,55,644.250000,87,42,101.0,
716871,55,650.250000,87,42,101.0,
716901,55,650.250000,87,42,101.0,
716925,55,650.250000,87,42,101.0,
716954,55,650.250000,87,42,101.0,
716985,55,644.000000,87,42,101.0,
717013,54,641.750000,87,42,101.0,
717014,54,641.750000,87,42,101.0,
717034,54,641.750000,87,42,101.0,
717054,54,646.500000,87,42,101.0,
717084,54,646.500000,87,42,101.0,
717104,54,647.500000,87,42,101.0,
717123,54,647.500000,87,42,101.0,
717124,54,647.500000,87,42,101.0,
717154,54,643.500000,87,42,101.0,
717184,54,643.500000,87,42,101.0,
717204,54,644.000000,87,42,101.0,
717224,54,644.000000,87,42,101.0,
717254,54,650.000000,87,42,101.0,
717284,53,649.750000,87,42,101.0,
717304,53,649.750000,87,42,101.0,
717324,53,644.750000,87,42,101.0,
717354,53,644.750000,87,42,101.0,
717373,53,644.750000,87,42,101.0,
717374,53,643.000000,87,42,101.0,
717394,53,643.000000,87,42,101.0,
717424,53,648.000000,87,42,101.0,
717454,53,648.000000,87,42,101.0,
717474,53,646.500000,87,42,101.0,
717494,53,646.500000,87,42,101.0,
717524,52,642.000000,87,42,101.0,
717544,52,642.000000,87,42,101.0,
717563,52,640.250000,87,42,101.0,
717594,52,640.250000,87,42,101.0,
717613,52,640.250000,87,42,101.0,
717614,52,645.250000,87,42,101.0,
717644,52,645.250000,87,42,101.0,
717675,52,644.750000,87,42,101.0,
717711,52,641.750000,87,42,101.0,
717742,52,641.750000,87,42,101.0,
717764,52,639.500000,87,42,101.0,
717794,51,642.750000,87,42,101.0,
717833,51,642.750000,87,42,101.0,
717834,51,642.750000,87,42,101.0,
717863,51,642.750000,87,42,101.0,
717864,51,641.750000,87,42,101.0,
717894,51,639.750000,87,42,101.0,
717912,51,639.750000,87,42,101.0,
717945,51,640.500000,87,42,101.0,
717982,51,640.500000,87,42,101.0,
718005,51,646.750000,87,42,101.0,
718034,51,646.000000,87,42,101.0,
718063,51,646.000000,87,42,101.0,
718064,51,646.000000,87,42,101.0,
718094,50,642.250000,87,42,101.0,
718114,50,639.750000,87,42,101.0,
718150,50,639.750000,87,42,101.0,
718151,50,639.750000,87,42,101.0,
718175,50,643.500000,87,42,101.0,
718204,50,643.500000,87,42,101.0,
718234,50,643.500000,87,42,101.0,
718235,50,643.500000,87,42,101.0,
718264,50,639.750000,87,42,101.0,
718284,49,639.750000,87,42,101.0,
718304,49,639.750000,87,42,101.0,
718333,49,639.750000,87,42,101.0,
718334,49,639.750000,87,42,101.0,
718353,49,639.750000,87,42,101.0,
718354,49,644.500000,87,42,101.0,
718381,49,644.500000,87,42,101.0,
718404,49,644.500000,87,42,101.0,
718434,49,644.500000,87,42,101.0,
718463,49,644.500000,87,42,101.0,
718464,49,642.500000,87,42,101.0,
718494,49,642.500000,87,42,101.0,
718524,49,642.500000,87,42,101.0,
718554,49,646.750000,87,42,101.0,
718584,49,646.750000,87,42,101.0,
718615,48,645.750000,87,42,101.0,
718653,48,642.500000,87,42,101.0,
718691,48,641.750000,87,42,101.0,
718721,48,641.750000,87,42,101.0,
718745,48,646.250000,87,42,101.0,
718774,48,646.000000,87,42,101.0,
718804,48,646.000000,87,42,101.0,
718823,48,646.000000,87,42,101.0,
718824,47,643.250000,87,42,101.0,
718853,47,643.250000,87,42,101.0,
718854,47,643.250000,87,42,101.0,
718885,47,642.750000,87,42,101.0,
718921,47,646.750000,87,42,101.0,
718951,47,646.750000,87,42,101.0,
718974,47,646.000000,87,42,101.0,
719003,47,646.000000,87,42,101.0,
719004,47,646.000000,87,42,101.0,
719023,47,646.000000,87,42,101.0,
719024,47,643.000000,87,42,101.0,
719051,47,643.000000,87,42,101.0,
719074,46,642.250000,87,42,101.0,
719104,46,646.500000,87,42,101.0,
719134,46,646.500000,87,42,101.0,
719164,46,644.500000,87,42,101.0,
719191,46,644.500000,87,42,101.0,
719215,46,642.250000,87,42,101.0,
719235,46,641.750000,87,42,101.0,
719254,46,641.750000,87,42,101.0,
719273,46,641.750000,87,42,101.0,
719274,46,641.750000,87,42,101.0,
719294,45,647.250000,87,42,101.0,
719324,45,647.250000,87,42,101.0,
719354,45,646.500000,87,42,101.0,
719391,45,644.000000,87,42,101.0,
719421,45,644.000000,87,42,101.0,
719445,45,642.750000,87,42,101.0,
719474,45,647.000000,87,42,101.0,
719503,45,647.000000,87,42,101.0,
719504,44,647.000000,87,42,101.0,
719534,44,644.250000,87,42,101.0,
719554,44,644.250000,87,42,101.0,
719574,44,640.500000,87,42,101.0,
719603,44,640.500000,87,42,101.0,
719604,44,640.500000,87,42,101.0,
719624,44,639.500000,87,42,101.0,
719654,44,639.500000,87,42,101.0,
719685,43,644.750000,87,42,101.0,
719704,43,643.000000,87,42,101.0,
719734,43,643.000000,87,42,101.0,
719754,43,643.250000,87,42,101.0,
719774,43,643.250000,87,42,101.0,
719804,43,647.000000,87,42,101.0,
719834,43,647.000000,87,42,101.0,
719854,42,658.500000,87,42,101.0,
719873,42,658.500000,87,42,101.0,
719874,42,658.500000,87,42,101.0,
719904,42,664.500000,87,42,101.0,
719924,42,664.500000,87,42,101.0,
719944,42,668.750000,87,42,101.0,
719973,42,668.750000,87,42,101.0,
719974,42,668.750000,87,42,101.0,
719995,42,672.500000,87,42,101.0,
720024,42,682.000000,87,42,101.0,
720044,41,682.000000,87,42,101.0,
720074,41,683.000000,87,42,101.0,
720104,41,683.000000,87,42,101.0,
720124,41,677.500000,87,42,101.0,
720154,41,677.500000,87,42,101.0,
720184,40,669.000000,87,42,101.0,
720204,40,663.750000,87,42,101.0,
720233,40,663.750000,87,42,101.0,
720253,40,663.750000,87,42,101.0,
720254,40,658.500000,87,42,101.0,
720283,40,658.500000,87,42,101.0,
720304,40,655.000000,87,42,101.0,
720331,40,655.000000,87,42,101.0,
720354,39,655.500000,87,42,101.0,
720384,39,659.250000,87,42,101.0,
720414,39,659.250000,87,42,101.0,
720434,39,657.250000,87,42,101.0,
720453,39,657.250000,87,42,101.0,
720454,39,657.250000,87,42,101.0,
720484,39,652.000000,87,42,101.0,
720514,39,652.000000,87,42,101.0,
720534,39,649.000000,87,42,101.0,
720553,39,649.000000,87,42,101.0,
720554,38,649.000000,87,42,101.0,
720584,38,650.000000,87,42,101.0,
720614,38,647.000000,87,42,101.0,
720634,38,647.000000,87,42,101.0,
720663,38,647.000000,87,42,101.0,
720664,38,642.750000,87,42,101.0,
720683,38,642.750000,87,42,101.0,
720684,38,642.750000,87,41,101.0,
720704,38,642.750000,87,41,101.0,
720723,38,642.750000,87,41,101.0,
720724,37,642.750000,87,41,101.0,
720754,37,649.500000,87,41,101.0,
720774,37,649.500000,87,41,101.0,
720794,37,647.250000,87,41,101.0,
720824,37,647.250000,87,41,101.0,
720853,37,642.750000,87,41,101.0,
720854,37,642.750000,87,41,101.0,
720874,37,642.750000,87,41,101.0,
720894,36,640.500000,87,41,101.0,
720924,36,640.500000,87,41,101.0,
720944,36,644.750000,87,41,101.0,
720963,36,644.750000,87,41,101.0,
720964,36,644.750000,87,41,101.0,
720994,36,643.000000,87,41,101.0,
721024,36,643.000000,87,41,101.0,
721044,35,638.750000,87,41,101.0,
721064,35,638.750000,87,41,101.0,
721094,35,637.250000,87,41,101.0,
721124,35,637.250000,87,41,101.0,
721153,35,641.000000,87,41,101.0,
721184,35,639.750000,87,41,101.0,
721214,34,639.750000,87,41,101.0,
721245,34,637.500000,87,41,101.0,
721281,34,638.500000,87,41,101.0,
721311,34,638.500000,87,41,101.0,
721335,34,645.250000,87,41,101.0,
721363,34,645.250000,87,41,101.0,
721364,34,642.000000,87,41,101.0,
721394,34,642.000000,87,41,101.0,
721424,33,637.750000,87,41,101.0,
721444,33,637.750000,87,41,101.0,
721473,33,637.750000,87,41,101.0,
721474,33,637.750000,87,41,101.0,
721495,33,637.750000,87,41,101.0,
721524,33,643.250000,87,41,101.0,
721551,33,641.000000,87,41,101.0,
721581,33,641.000000,87,41,101.0,
721604,32,638.500000,87,41,101.0,
721634,32,638.500000,87,41,101.0,
721664,32,639.250000,87,41,101.0,
721684,32,644.250000,87,41,101.0,
721704,32,644.250000,87,41,101.0,
721734,32,644.250000,87,41,101.0,
721764,32,642.500000,87,41,101.0,
721794,31,638.750000,87,41,101.0,
721823,31,638.750000,87,41,101.0,
721845,31,637.500000,87,41,101.0,
721881,31,637.500000,87,41,101.0,
721904,31,643.000000,87,41,101.0,
721934,31,642.250000,87,41,101.0,
721964,31,642.250000,87,41,101.0,
721984,30,638.750000,87,41,101.0,
722004,30,638.750000,87,41,101.0,
722034,30,637.500000,87,41,101.0,
722054,30,637.500000,87,41,101.0,
722073,30,643.000000,87,41,101.0,
722074,30,643.000000,87,41,101.0,
722104,30,643.000000,87,41,101.0,
722123,30,643.000000,87,41,101.0,
722124,29,642.500000,87,41,101.0,
722154,29,642.500000,87,41,101.0,
722184,29,639.750000,87,41,101.0,
722204,29,638.000000,87,41,101.0,
722224,29,638.000000,87,41,101.0,
722243,29,638.000000,87,41,101.0,
722244,29,643.500000,87,41,101.0,
722273,29,643.500000,87,41,101.0,
722274,29,643.500000,87,41,101.0,
722304,29,642.750000,87,41,101.0,
722322,28,642.750000,87,41,101.0,
722344,28,641.000000,87,41,101.0,
722373,28,641.000000,87,41,101.0,
722374,28,641.000000,87,41,101.0,
722404,28,638.750000,87,41,101.0,
722431,28,638.750000,87,41,101.0,
722455,28,641.750000,87,41,101.0,
722491,28,641.750000,87,41,101.0,
722513,28,641.750000,87,41,101.0,
722514,28,638.000000,87,41,101.0,
722544,28,633.500000,87,41,101.0,
722573,28,633.500000,87,41,101.0,
722574,27,633.500000,87,41,101.0,
722594,27,630.750000,87,41,101.0,
722614,27,630.750000,87,41,101.0,
722644,27,634.250000,87,41,101.0,
722673,27,634.250000,87,41,101.0,
722674,27,634.250000,87,41,101.0,
722694,27,630.750000,87,41,101.0,
722713,27,630.750000,87,41,101.0,
722714,27,630.750000,87,41,101.0,
722744,27,626.500000,87,41,101.0,
722773,27,626.500000,87,41,101.0,
722774,27,624.500000,87,41,101.0,
722794,26,624.500000,87,41,101.0,
722813,26,624.500000,87,41,101.0,
722814,26,631.500000,87,41,101.0,
722844,26,631.500000,87,41,101.0,
722863,26,630.000000,87,41,101.0,
722864,26,630.000000,87,41,101.0,
722891,26,630.000000,87,41,101.0,
722914,26,629.250000,87,41,101.0,
722943,26,629.250000,87,41,101.0,
722944,26,629.250000,87,41,101.0,
722974,26,627.750000,87,41,101.0,
722994,26,627.750000,87,41,101.0,
723025,25,632.250000,87,41,101.0,
723064,25,632.250000,87,41,101.0,
723095,25,630.750000,87,41,101.0,
723131,25,627.250000,87,41,101.0,
723167,25,626.000000,87,41,101.0,
723201,25,626.000000,87,41,101.0,
723225,25,631.750000,87,41,101.0,
723262,25,631.000000,87,41,101.0,
723283,25,631.000000,87,41,101.0,
723284,25,631.000000,87,41,101.0,
723314,25,629.250000,87,41,101.0,
723344,24,628.000000,87,41,101.0,
723374,24,628.000000,87,41,101.0,
723404,24,635.000000,87,41,101.0,
723434,24,635.000000,87,41,101.0,
723465,24,635.750000,87,41,101.0,
723502,24,633.500000,87,41,101.0,
723531,24,633.500000,87,41,101.0,
723554,24,631.750000,87,41,101.0,
723583,24,631.750000,87,41,101.0,
723584,24,639.250000,87,41,101.0,
723614,24,639.250000,87,41,101.0,
723644,24,642.500000,87,41,101.0,
723683,24,642.500000,87,41,101.0,
723684,24,641.250000,87,41,101.0,
723714,23,641.250000,87,41,101.0,
723734,23,639.750000,87,41,101.0,
723755,23,639.750000,87,41,101.0,
723784,23,645.000000,87,41,101.0,
723814,23,644.500000,87,41,101.0,
723834,23,644.500000,87,41,101.0,
723854,23,642.000000,87,41,101.0,
723884,23,642.000000,87,41,101.0,
723904,23,640.000000,87,41,101.0,
723923,23,640.000000,87,41,101.0,
723924,23,640.000000,87,41,101.0,
723954,23,645.250000,87,41,101.0,
723984,23,645.250000,87,41,101.0,
724005,23,646.500000,87,41,101.0,
724041,23,646.500000,87,41,101.0,
724065,23,643.500000,87,41,101.0,
724101,23,639.500000,87,41,101.0,
724124,23,639.500000,87,41,101.0,
724164,22,643.750000,87,41,101.0,
724184,22,646.250000,87,41,101.0,
724204,22,646.250000,87,41,101.0,
724224,22,646.250000,87,41,101.0,
724243,22,646.250000,87,41,101.0,
724244,22,646.250000,87,41,101.0,
724264,22,646.250000,87,41,101.0,
724265,22,646.250000,87,41,101.0,
724284,22,642.000000,87,41,101.0,
724311,22,642.000000,87,41,101.0,
724335,22,646.500000,87,41,101.0,
724371,22,646.500000,87,41,101.0,
724395,22,647.250000,87,41,101.0,
724424,22,646.000000,87,41,101.0,
724454,22,646.000000,87,41,101.0,
724474,22,643.250000,87,41,101.0,
724494,22,643.250000,87,41,101.0,
724524,22,648.250000,87,41,101.0,
724554,21,648.250000,87,41,101.0,
724574,21,650.000000,87,41,101.0,
724594,21,650.000000,87,41,101.0,
724624,21,648.250000,87,41,101.0,
724644,21,644.250000,87,41,101.0,
724664,21,644.250000,87,41,101.0,
724694,21,644.250000,87,41,101.0,
724714,21,648.500000,87,41,101.0,
724741,21,648.500000,87,41,101.0,
724764,21,649.500000,87,41,101.0,
724794,21,647.750000,87,41,101.0,
724824,21,647.750000,87,41,101.0,
724853,21,644.750000,87,41,101.0,
724854,21,644.750000,87,41,101.0,
724881,21,644.750000,87,41,101.0,
724905,21,652.250000,87,41,101.0,
724941,21,660.250000,87,41,101.0,
724963,21,660.250000,87,41,101.0,
724964,21,660.250000,87,41,101.0,
724994,21,660.250000,87,41,101.0,
725024,20,658.000000,87,41,101.0,
725044,20,658.000000,87,41,101.0,
725064,20,662.250000,87,41,101.0,
725094,20,662.250000,87,41,101.0,
725114,20,661.500000,87,41,101.0,
725133,20,661.500000,87,41,101.0,
725134,20,661.500000,87,41,101.0,
725164,20,658.500000,87,41,101.0,
725194,20,658.500000,87,41,101.0,
725214,20,654.750000,87,41,101.0,
725233,20,654.750000,87,41,101.0,
725234,20,654.750000,87,41,101.0,
725264,20,658.500000,87,41,101.0,
725294,20,658.750000,87,41,101.0,
725314,20,658.750000,87,41,101.0,
725345,20,657.250000,87,41,101.0,
725381,20,657.250000,87,41,101.0,
725404,20,654.500000,87,41,101.0,
725434,20,658.250000,87,41,101.0,
725463,20,658.250000,87,41,101.0,
725464,20,658.250000,87,41,101.0,
725484,20,658.000000,87,41,101.0,
725505,20,658.000000,87,41,101.0,
725534,20,654.500000,87,41,101.0,
725563,20,654.500000,87,41,101.0,
725564,20,654.500000,87,41,101.0,
725584,20,651.250000,87,41,101.0,
725604,20,651.250000,87,41,101.0,
725634,20,655.500000,87,41,101.0,
725663,20,655.500000,87,41,101.0,
725664,20,654.500000,87,41,101.0,
725684,20,654.500000,87,41,101.0,
725704,20,651.750000,87,41,101.0,
725734,20,651.750000,87,41,101.0,
725755,20,648.500000,87,41,101.0,
725791,20,648.500000,87,41,101.0,
725815,20,652.750000,87,41,101.0,
725851,20,659.250000,87,41,101.0,
725874,20,659.250000,87,41,101.0,
725904,20,675.750000,87,41,101.0,
725934,20,701.500000,87,41,101.0,
725954,20,701.500000,87,41,101.0,
725974,20,741.250000,87,41,101.0,
726004,20,741.250000,87,41,101.0,
726034,20,779.750000,87,41,101.0,
726063,20,779.750000,87,41,101.0,
726064,20,817.500000,87,41,101.0,
726094,20,849.000000,87,41,100.0,
726124,20,887.000000,87,41,100.0,
726167,20,916.750000,87,41,100.0,
726194,20,933.500000,87,41,100.0,
726220,20,939.500000,87,41,100.0,
726244,20,953.000000,87,41,100.0,
726274,20,965.750000,87,41,100.0,
726303,20,984.000000,87,41,100.0,
726304,20,984.000000,87,41,100.0,
726324,20,984.000000,87,41,100.0,
726344,20,1001.750000,87,41,100.0,
726374,20,1027.750000,87,41,100.0,
726404,20,1050.000000,87,41,101.0,
726424,20,1072.250000,87,41,101.0,
726443,20,1072.250000,87,41,100.0,
726444,20,1092.000000,87,41,100.0,
726474,20,1116.000000,87,41,100.0,
726504,20,1132.250000,87,41,101.0,
726524,20,1146.750000,87,41,101.0,
726543,20,1146.750000,87,41,101.0,
726544,20,1146.750000,87,41,101.0,
726574,20,1158.000000,87,41,101.0,
726604,20,1189.250000,87,41,101.0,
726630,20,1189.250000,87,41,101.0,
726631,20,1207.250000,87,41,101.0,
726667,20,1220.250000,87,41,101.0,
726693,20,1220.250000,87,41,101.0,
726694,20,1235.500000,87,41,101.0,
726714,20,1242.500000,87,41,101.0,
726744,20,1250.750000,87,41,101.0,
726774,20,1271.750000,87,41,101.0,
726794,20,1283.250000,87,41,101.0,
726813,20,1283.250000,87,41,101.0,
726814,20,1298.000000,87,41,101.0,
726844,21,1306.250000,87,41,101.0,
726874,21,1319.000000,87,41,101.0,
726894,21,1327.000000,87,41,101.0,
726913,21,1327.000000,87,41,101.0,
726914,21,1338.750000,87,41,101.0,
726944,21,1344.500000,87,41,102.0,
726974,21,1356.750000,87,41,102.0,
726994,21,1375.750000,87,41,102.0,
727015,21,1382.750000,87,41,102.0,
727044,21,1391.250000,87,41,102.0,
727074,21,1398.000000,87,41,103.0,
727104,21,1405.000000,87,41,103.0,
727134,21,1415.750000,87,41,103.0,
727171,21,1420.250000,87,41,103.0,
727201,21,1428.000000,87,41,104.0,
727234,21,1432.250000,87,41,104.0,
727264,22,1440.000000,87,41,105.0,
727306,22,1441.250000,87,41,105.0,
727334,22,1446.250000,87,41,106.0,
727353,22,1446.250000,87,41,106.0,
727354,22,1450.500000,87,41,106.0,
727384,22,1451.000000,87,41,107.0,
727414,22,1450.000000,87,41,107.0,
727433,22,1450.000000,87,41,107.0,
727434,22,1450.250000,87,41,107.0,
727453,22,1450.250000,87,41,108.0,
727454,22,1449.000000,87,41,108.0,
727484,22,1446.750000,87,41,108.0,
727514,22,1447.750000,87,41,109.0,
727534,22,1443.250000,87,41,109.0,
727554,22,1442.250000,87,41,109.0,
727584,22,1438.750000,87,41,110.0,
727604,23,1438.000000,87,41,110.0,
727623,23,1437.000000,87,41,110.0,
727624,23,1437.000000,87,41,110.0,
727654,23,1435.000000,87,41,111.0,
727684,23,1436.500000,87,41,111.0,
727714,23,1433.750000,87,41,111.0,
727741,23,1432.250000,87,41,112.0,
727775,23,1436.750000,87,41,112.0,
727812,23,1433.750000,87,41,112.0,
727841,23,1435.250000,87,41,113.0,
727874,23,1434.000000,87,41,113.0,
727911,23,1434.250000,87,41,113.0,
727941,23,1436.250000,87,41,114.0,
727963,23,1436.250000,87,41,114.0,
727964,23,1437.750000,87,41,114.0,
728012,24,1435.000000,87,41,114.0,
728044,24,1436.000000,87,41,115.0,
728084,24,1436.500000,87,41,115.0,
728113,24,1436.500000,87,41,115.0,
728114,24,1436.750000,87,41,115.0,
728151,24,1438.500000,87,41,116.0,
728194,24,1432.500000,87,41,116.0,
728214,24,1434.250000,87,41,116.0,
728233,24,1434.250000,87,41,117.0,
728234,24,1430.750000,87,41,117.0,
728264,24,1429.500000,87,41,117.0,
728294,24,1420.750000,87,41,117.0,
728321,24,1411.000000,87,41,117.0,
728351,24,1407.000000,87,41,117.0,
728381,25,1397.750000,87,41,118.0,
728416,25,1391.250000,87,41,118.0,
728451,25,1389.250000,87,41,118.0,
728481,25,1381.000000,87,41,118.0,
728504,25,1376.750000,87,41,118.0,
728534,25,1369.000000,87,41,118.0,
728564,25,1369.750000,87,41,118.0,
728591,25,1364.250000,87,41,118.0,
728621,25,1363.750000,87,41,118.0,
728651,25,1357.500000,87,41,118.0,
728674,25,1352.750000,87,41,118.0,
728704,25,1351.250000,87,41,118.0,
728734,25,1346.750000,87,41,118.0,
728754,25,1341.000000,87,41,118.0,
728775,25,1340.250000,87,41,118.0,
728804,25,1335.750000,87,41,118.0,
728834,26,1338.000000,87,41,118.0,
728854,26,1333.250000,87,41,118.0,
728873,26,1333.250000,87,41,118.0,
728874,26,1333.250000,87,41,118.0,
728904,26,1327.750000,87,41,118.0,
728934,26,1327.250000,87,41,118.0,
728954,26,1317.500000,87,41,118.0,
728973,26,1317.500000,87,41,118.0,
728974,26,1317.500000,87,41,118.0,
729004,26,1307.250000,87,41,118.0,
729034,26,1299.000000,87,41,118.0,
729054,26,1293.500000,87,41,118.0,
729073,26,1285.250000,87,41,118.0,
729104,26,1284.000000,87,41,118.0,
729134,26,1276.250000,87,41,117.0,
729154,26,1271.750000,87,41,117.0,
729173,26,1271.750000,87,41,117.0,
729174,26,1264.750000,87,41,117.0,
729204,26,1262.250000,87,41,117.0,
729234,26,1254.500000,87,41,117.0,
729261,26,1247.750000,87,41,117.0,
729291,26,1232.500000,87,41,117.0,
729321,26,1220.250000,87,41,116.0,
729344,26,1210.500000,87,41,116.0,
729374,26,1197.000000,87,41,116.0,
729404,26,1183.250000,87,41,116.0,
729424,26,1163.500000,87,41,115.0,
729443,26,1163.500000,87,41,115.0,
729444,26,1144.500000,87,41,115.0,
729474,27,1123.250000,87,41,115.0,
729494,27,1107.250000,87,41,114.0,
729514,27,1107.250000,87,41,114.0,
729544,27,1086.750000,87,41,114.0,
729574,27,1070.000000,87,41,113.0,
729594,27,1054.250000,87,41,113.0,
729614,27,1046.250000,87,41,113.0,
729644,27,1035.500000,87,41,113.0,
729673,27,1031.000000,87,41,112.0,
729704,26,1029.500000,87,41,112.0,
729734,26,1031.750000,87,41,112.0,
729764,26,1028.750000,87,41,111.0,
729802,26,1026.000000,87,41,111.0,
729830,26,1022.250000,87,41,110.0,
729854,26,1022.250000,87,41,110.0,
729884,26,1015.500000,87,41,110.0,
729914,26,1005.750000,87,41,109.0,
729934,26,997.750000,87,41,109.0,
729954,26,995.500000,87,41,109.0,
729984,26,995.500000,87,41,109.0,
730004,26,988.250000,87,41,108.0,
730033,26,980.500000,87,41,108.0,
730054,26,976.500000,87,41,108.0,
730084,26,976.750000,87,41,108.0,
730114,26,972.000000,87,41,108.0,
730134,26,972.000000,87,41,107.0,
730153,26,972.000000,87,41,107.0,
730154,26,966.750000,87,41,107.0,
730183,26,966.750000,87,41,107.0,
730184,26,962.500000,87,41,107.0,
730214,26,965.250000,87,41,107.0,
730234,26,962.000000,87,41,107.0,
730253,26,962.000000,87,41,107.0,
730254,26,962.000000,87,41,107.0,
730284,26,958.750000,87,41,107.0,
730314,26,957.750000,87,41,106.0,
730334,26,963.250000,87,40,106.0,
730353,26,963.250000,87,40,106.0,
730354,26,963.250000,87,40,106.0,
730383,26,963.250000,87,40,106.0,
730384,26,961.750000,87,40,106.0,
730414,26,960.250000,87,40,106.0,
730434,26,960.750000,87,40,106.0,
730471,26,966.250000,87,40,106.0,
730500,26,964.500000,87,40,105.0,
730533,26,963.750000,87,40,105.0,
730570,26,964.750000,87,40,105.0,
730600,26,969.000000,87,40,105.0,
730624,26,968.000000,87,40,105.0,
730654,26,965.750000,87,40,105.0,
730684,26,966.250000,87,40,105.0,
730704,26,970.750000,87,40,104.0,
730724,26,970.750000,87,40,104.0,
730754,26,968.250000,87,40,104.0,
730784,26,967.000000,87,40,104.0,
730804,26,966.750000,87,40,104.0,
730824,26,970.250000,87,40,104.0,
730854,26,970.250000,87,40,104.0,
730874,26,968.000000,87,40,104.0,
730910,26,965.750000,87,40,104.0,
730940,26,965.500000,87,40,104.0,
730970,26,968.000000,87,40,104.0,
730994,26,966.500000,87,40,104.0,
731025,26,964.250000,87,40,104.0,
731054,26,963.000000,87,40,104.0,
731084,26,965.500000,87,40,103.0,
731112,26,963.000000,87,40,103.0,
731113,26,963.000000,87,40,103.0,
731143,26,961.750000,87,40,103.0,
731144,26,961.750000,87,40,103.0,
731180,26,961.500000,87,40,103.0,
731210,25,964.000000,87,40,103.0,
731243,25,961.500000,87,40,103.0,
731264,25,959.250000,87,40,103.0,
