"DashDAQ Log File"

"Format:","Simple CSV 1.0.0"
"Filename:","/mmc/logs/log0002.csv"
"Started:","Fri Dec  5 07:30:20 2025"

"Signal","Driver","ID","Name","Units","Description","Color"
0,"a-GenericOBD2","a:10","Speed","kph","Vehicle Speed","#C8C8FA"
1,"a-GenericOBD2","a:1","LOAD","%","Calculated Load Value","#C8C8FA"
2,"a-GenericOBD2","a:28","CATEMP11","°C","Catalyst Temperature Bank 1, Sensor 1","#CD0000"
3,"a-GenericOBD2","a:21","EGR_ERR","%","EGR Error","#C8C8FA"
4,"a-GenericOBD2","a:2","ECT","°C","Engine Coolant Temperature","#C8C8FA"
5,"a-GenericOBD2","a:9","RPM","RPM","Engine RPM","#CD0000"
6,"a-GenericOBD2","a:19","FRP","kpa","Fuel Rail Pressure","#C8C8FA"
7,"a-GenericOBD2","a:12","IAT","°C","Intake Air Temperature","#C8C8FA"
8,"a-GenericOBD2","a:8","MAP","kpa","Intake Manifold Absolute Pressure","#CD0000"
9,"d-zt2","d:1","AFR","","Air/Fuel Ratio","#FFFFFF"

"Time","Speed","LOAD","CATEMP11","EGR_ERR","ECT","RPM","FRP","IAT","MAP","AFR",
"ms","kph","%","°C","%","°C","RPM","kpa","°C","kpa","",
1589,0,10.980391,20.0,0.000000,40,650.750000,36710,26,98.0,
1618,0,10.980391,20.0,0.000000,40,650.750000,36710,26,98.0,
1639,0,10.980391,20.0,0.000000,40,652.000000,35650,26,99.0,
1668,0,10.980391,20.0,0.000000,40,652.000000,35650,26,99.0,
1689,0,10.980391,20.0,0.000000,40,654.000000,35970,26,99.0,
1718,0,10.588234,20.0,0.000000,40,654.000000,35970,26,99.0,
1749,0,10.588234,20.0,0.000000,40,652.000000,35610,26,98.0,
1768,0,10.980391,20.0,0.000000,40,652.000000,35610,26,98.0,
1789,0,10.980391,20.0,0.000000,40,651.500000,35960,26,98.0,
1818,0,10.980391,20.0,0.000000,40,651.500000,35960,26,98.0,
1849,0,10.980391,20.0,0.000000,40,651.000000,35380,26,98.0,
1878,0,10.980391,20.0,0.000000,40,651.000000,35380,26,98.0,
1909,0,10.980391,20.0,0.000000,40,651.750000,36200,26,99.0,
1938,0,10.980391,20.0,0.000000,40,651.750000,36200,26,99.0,
1959,0,10.980391,20.0,0.000000,40,649.000000,35910,26,99.0,
1988,0,10.980391,20.0,0.000000,40,649.000000,35910,26,99.0,
2028,0,10.980391,20.0,0.000000,40,648.500000,35800,26,99.0,
2058,0,10.980391,20.0,0.000000,40,648.500000,35800,26,99.0,
2079,0,10.980391,20.0,0.000000,40,650.750000,35940,26,98.0,
2108,0,10.980391,20.0,0.000000,40,650.750000,35940,26,98.0,
2129,0,10.980391,20.0,0.000000,40,647.750000,36010,26,98.0,
2158,0,10.980391,20.0,0.000000,40,647.750000,36010,26,98.0,
2189,0,10.980391,20.0,0.000000,40,648.500000,35840,26,98.0,
2217,0,10.980391,20.0,0.000000,40,648.500000,35840,26,98.0,
2240,0,10.980391,20.0,0.000000,40,649.750000,36700,26,99.0,
2280,0,10.980391,20.0,0.000000,40,649.750000,36700,26,99.0,
2310,0,10.980391,20.0,0.000000,40,649.000000,35880,26,98.0,
2350,0,10.980391,20.0,0.000000,40,649.000000,35880,26,98.0,
2380,0,10.980391,20.0,0.000000,40,651.500000,35900,26,99.0,
2420,0,10.980391,20.0,0.000000,40,651.500000,35900,26,99.0,
2449,0,10.980391,20.0,0.000000,40,651.000000,36120,26,98.0,
2468,0,10.980391,20.0,0.000000,40,651.000000,36120,26,98.0,
2499,0,10.980391,20.0,0.000000,40,647.750000,35630,26,98.0,
2538,0,10.980391,20.0,0.000000,40,647.750000,35630,26,98.0,
2559,0,10.980391,20.0,0.000000,40,650.000000,36040,26,99.0,
2590,0,10.980391,20.0,0.000000,40,650.000000,36040,26,99.0,
2619,0,10.980391,20.0,0.000000,40,651.250000,35960,26,99.0,
2657,0,10.980391,20.0,0.000000,40,651.250000,35960,26,99.0,
2680,0,10.980391,20.0,0.000000,40,650.000000,35660,26,98.0,
2720,0,10.980391,20.0,0.000000,40,650.000000,35660,26,98.0,
2750,0,10.980391,20.0,0.000000,40,650.500000,36280,26,99.0,
2790,0,10.980391,20.0,0.000000,40,650.500000,36280,26,99.0,
2819,0,10.980391,20.0,0.000000,40,652.500000,35970,26,98.0,
2838,0,10.588234,20.0,0.000000,40,652.500000,35970,26,98.0,
2869,0,10.588234,20.0,0.000000,40,649.000000,35490,26,98.0,
2888,0,10.980391,20.0,0.000000,40,649.000000,35490,26,98.0,
2925,0,10.980391,20.0,0.000000,40,647.500000,35490,26,98.0,
2926,0,10.980391,20.0,0.000000,40,647.500000,35700,26,98.0,
2957,0,10.980391,20.0,0.000000,40,647.500000,35700,26,98.0,
2980,0,10.980391,20.0,0.000000,40,648.250000,36040,26,99.0,
3008,0,10.980391,20.0,0.000000,40,648.250000,36040,26,99.0,
3049,0,10.980391,20.0,0.000000,40,649.250000,35830,26,98.0,
3068,0,10.980391,20.0,0.000000,40,649.250000,35830,26,98.0,
3099,0,10.980391,20.0,0.000000,40,650.500000,36290,26,98.0,
3128,0,10.980391,20.0,0.000000,40,650.500000,36290,26,98.0,
3160,0,10.980391,20.0,0.000000,40,650.750000,36660,26,99.0,
3197,0,10.980391,20.0,0.000000,40,650.750000,36660,26,99.0,
3198,0,10.980391,20.0,0.000000,40,650.750000,36660,26,99.0,
3220,0,10.980391,20.0,0.000000,40,649.250000,35650,26,99.0,
3248,0,10.980391,20.0,0.000000,40,649.250000,35650,26,99.0,
3279,0,10.980391,20.0,0.000000,40,650.250000,35650,26,98.0,
3280,0,10.980391,20.0,0.000000,40,650.250000,36050,26,98.0,
3308,0,10.980391,20.0,0.000000,40,650.250000,36050,26,98.0,
3339,0,10.980391,20.0,0.000000,40,649.750000,35960,26,98.0,
3366,0,10.980391,20.0,0.000000,40,649.750000,35960,26,98.0,
3399,0,10.980391,20.0,0.000000,40,649.750000,36040,26,99.0,
3437,0,10.980391,20.0,0.000000,40,649.750000,36040,26,99.0,
3460,0,10.980391,20.0,0.000000,40,650.500000,35960,26,98.0,
3488,0,10.980391,20.0,0.000000,40,650.500000,35960,26,98.0,
3519,0,10.980391,20.0,0.000000,40,651.000000,35660,26,99.0,
3548,0,10.980391,20.0,0.000000,40,651.000000,35660,26,99.0,
3579,0,10.980391,20.0,0.000000,40,648.750000,36280,26,99.0,
